小区名称,小区低密度租金,小区多层租金,小区高层租金,地址,行政区,街道,地理坐标
深物业前海港湾花园,0.00000000000,0.00000000000,87.00000000000,月亮湾大道2007号,南山区,南山街道,"0106000020C31100000100000001030000000100000009000000E09C116527CF1D41905CFE53E5FD42410088F41BBFCF1D416C9A77B4D1FD4241D088D29E74CE1D4164CC5D73A0FD42413090A0F808CE1D4144B6F30DA6FD4241807CD0F3D3CC1D41842F4C2E82FD4241108C4A2A53CC1D4190ED7C17A0FD4241000000C086CC1D411873D7BAABFD4241306EA301B1CD1D41F8065F20CAFD4241E09C116527CF1D41905CFE53E5FD4241"
鹏瑞仙桐雅轩,0.00000000000,57.00000000000,0.00000000000,罗湖区鹏兴路15号,罗湖区,莲塘街道,"0106000020C311000001000000010300000001000000050000005096218E61801F41F441CF56710C4341A02A18D564801F41480378FB560C434160F7E4A1597F1F41BC529669560C4341004D840D727F1F410C71ACB3660C43415096218E61801F41F441CF56710C4341"
龙岭山庄,0.00000000000,52.00000000000,0.00000000000,龙岗区石龙路与龙岭路交汇处南侧,龙岗区,布吉街道,"0106000020C3110000010000000103000000010000001B00000070567DEEDF2F1F41F4FDD480231543414092CB3F95301F41E02D90B834154341B0AF03E7D0301F41C420B0623A15434120530563D9301F41C0EC9E9C381543419006F0D64C311F4194F606C720154341C06B097956311F4168226C981E154341B0A44E408F301F41E0E995B21A154341907571DB70301F4164EE5A1A1A154341B0CFD5562C301F4134CD3B6E1215434170CE8852C22F1F415474248F06154341D034EFF8BF2F1F41CCEEC94B0615434120F46C16BE2F1F4188635DBC04154341C0D32B65B52F1F4178BE9F8AFD144341500C02EB6E2F1F4170CE88E2F6144341F063CC5D5C2F1F4130BB27FFD4144341E08C28AD3F2D1F412CA91350D9144341E0E995F23D2D1F41444772E1DA14434150C807FD2E2D1F4164EE5A72E8144341D07F48BFE52C1F416CE7FB01ED1443412073D752DF2C1F41F853E38DF7144341509FAB2D702D1F4198218E4DFE14434130211F34812D1F4170A3018407154341F0384547B12E1F4100BC052A08154341408B6C27852E1F41006F813C11154341F073B595B02E1F4184EB51F81815434190DB68005C2F1F41A089B0F91615434170567DEEDF2F1F41F4FDD48023154341"
中粮澜山花园,90.00000000000,51.00000000000,54.00000000000,宝安区西乡大道与前进二路交汇处东侧,宝安区,西乡街道,"0106000020C3110000010000000103000000010000001300000030E6AEE5FBC31D4184EB51005C124341E0460338EDC71D41F01648C09D124341E0CEF793CCC81D4158F5B9DA8612434190A982519CC81D4174B5154B651243410088F4DBB8C81D419CA223B95E124341E061A196C4C91D4144FAED4344124341D022DB39B2CA1D4140E8D90C37124341B094658838CB1D4150DA1BE432124341F085C9D455CC1D41DC9387B53012434170B5153B14CE1D41F085C9C42012434160D3BCA316CE1D4128CB101F0F124341E03FA49F5CCA1D41102DB295FF11434160D3BCA3AEC81D41244A7BAB0D124341703480F76DC81D411CC05B8812124341E09C11E5DAC61D41283A922B44124341709A775C56C51D41D8F0F49A17124341409B559F53C51D410CB5A6B91C1243417009F9A010C41D41A44E40235712434130E6AEE5FBC31D4184EB51005C124341"
泰华锦绣城,0.00000000000,0.00000000000,62.00000000000,宝安区上川一路与广深公路交汇处西北侧,宝安区,新安街道,"0106000020C3110000010000000103000000010000000600000020287E0C44C91D41381AC0FB8A0D4341403EE899EFCA1D41580E2DBABC0D4341B003E7CCD4CB1D414C598620A10D434140BD5216D4CB1D41E8FBA9D1960D4341E05F760F49CA1D41CC3B4EE1680D434120287E0C44C91D41381AC0FB8A0D4341"
新安园,0.00000000000,47.00000000000,0.00000000000,宝安区川安路与上川一路交汇处东南侧,宝安区,新安街道,"0106000020C31100000100000001030000000100000007000000E0BE0E5C55C61D413008AC849D0C4341108A1FA3CCC61D41C07D1DB0AA0C43418038D6058FC71D41A045B64B910C43416007CE5903C81D415C643BD79E0C434110A5BDC1B5C81D417CD0B389870C4341403EE819CDC71D41F8E461716C0C4341E0BE0E5C55C61D413008AC849D0C4341"
深城投·中心公馆（商品住房）,0.00000000000,0.00000000000,40.00000000000,行政二路,坪山区,坪山街道,"0106000020C3110000010000000103000000010000000B000000F0C9C3628E50204154E3A5731D2A43418073469456502041F46C565D1A2A434128A0899045502041F0D24D5A292A434148696FD0EF4F20413C0AD7E3742A4341C810C73A2C51204150D19174852A4341F08E53546E51204198900FE2722A43414872F9CF9F512041D8C56D5C522A4341B0B6627FB25120410868221C4D2A4341A8ADD83FD9512041684469372F2A434170E7FBE9C6512041F05A42D62C2A4341F0C9C3628E50204154E3A5731D2A4341"
远洋新天地水岸花园,33.00000000000,29.00000000000,43.00000000000,龙岗区龙城街道盛龙路与碧新路交叉口,龙岗区,龙城街道,"0106000020C31100000100000001030000000100000009000000384ED1514510204148257522EB2F4341F0B050AB0B0F204124E483269D2F434108560E2D4D0E20414CC8072DCB2F4341B0D85FB6280E204110363CA5E12F434148598658500F2041701B0DD02230434188F4DBB7A80F2041ECC039BB2A304341F0A7C6EB42102041C898BBFEF02F4341C854C1484D10204120166A1DED2F4341384ED1514510204148257522EB2F4341"
碧海富通城一期,0.00000000000,0.00000000000,67.00000000000,宝安西乡大道与兴业路交汇处,宝安区,西乡街道,"0106000020C3110000010000000103000000010000000C00000020C28667D9991D4148BF7D25550C4341509FAB2DAE9A1D41C07D1D08740C434180AEB6E2E39D1D41B459F5A11A0C434190CB7F08119C1D41345EBA69D90B434150CA32C4D6991D41708A8EEC1A0C4341F0A7C64BF5971D41109C33FADC0B434150E3A59B35971D41C00E9C9BF30B4341200F0B350E971D41D088D2CEFA0B434170DE710A8A961D414803786B440C4341C0E314DDDD961D4118E2582F710C4341A0EFA746B6971D418C4AEAF4950C434120C28667D9991D4148BF7D25550C4341"
花语馨花园,0.00000000000,0.00000000000,52.00000000000,"龙岗布吉街道地铁5号线下水径站出口800米（长龙路花语岸花园东侧）",龙岗区,吉华街道,"0106000020C3110000010000000103000000010000000C000000C0FC87745A391F4144696F28A61643412041F1A32D381F41C84B37119D164341803F355EDD371F4174F90F79F0164341E0A59BC4D9371F419CEFA736F416434110D04458DD371F4154522758F4164341E0A59B4425381F41306EA3F9F6164341E04603F8DE381F41B8FC87C4FD164341E03D7958E4381F417C14AE1FFB164341604BC84779391F411483C0E2B116434180F2B0105C391F41E4D0228BA6164341E03FA41F5B391F41E4839E2DA6164341C0FC87745A391F4144696F28A6164341"
鹏达花园,0.00000000000,30.00000000000,0.00000000000,龙岗区鹏达商业街98号,龙岗区,龙岗街道,"0106000020C3110000010000000103000000010000000F000000489D8066371420411CEBE25E202D4341C832C471BA142041ACD85F6E2B2D4341E8AE256493142041E461A136462D4341E0A59B4475142041B8D100865E2D43411061C3535E142041D01951BA6D2D434168F7E4C1D71320413008ACFC602D4341D8A3703D9C1320418095432B832D4341A8DFBEAEFF142041E07A14A6A42D434150F38E73531520416C09F9A89D2D4341B8490C02D51520413C795878232D4341886CE73BB3152041FCA9F1F2142D4341F03845676414204118D9CE1FFE2C4341C042AD8954142041C03099320A2D434130992A784F1420412CA913B8102D4341489D8066371420411CEBE25E202D4341"
青青山庄,121.00000000000,0.00000000000,0.00000000000,南山区青青路2号,南山区,南山街道,"0106000020C31100000100000001030000000100000013000000B0B662FF2CDC1D410C4FAF1497FF424100AAF192A6DC1D414CA60AB693FF4241D0F75363D8DC1D4184E2C7908EFF4241C06B097910DE1D41041214F70BFF4241009A085B81DD1D41A8A44E4803FF4241C00E9CB3EDDD1D416029CB70D1FE42412075025AE5DD1D415CB1BF84C5FE4241606666A605DE1D4184C9541996FE424140E8D9AC0FDD1D41102DB29D94FE4241F05A42BE15DD1D41B003E7B4B5FE424160C3D36BC8DC1D41283A925BCDFE4241E0F0F44A1FDC1D41DCB584ACCBFE4241C05B208162DC1D418CDB6818FEFE4241200DE02DCEDB1D41C039231AFFFE4241B035CD7B97DB1D41A01A2F0D44FF4241709A771C92DB1D4120F46CE65CFF424120D26F9F19DC1D41E4361AE85BFF4241003411360CDC1D41B07268316DFF4241B0B662FF2CDC1D410C4FAF1497FF4241"
三十一区商住楼,0.00000000000,42.00000000000,0.00000000000,宝安区新安街道上川路136号,宝安区,新安街道,"0106000020C311000001000000010300000001000000070000008048BF7D29D91D41FC18733FDC0E4341900F7A76E7D81D4174F90F39E30E434150BF7D1DCFDB1D41A813D0DC370F4341A0BB965064DC1D415C4BC817240F4341C09690CF0CDC1D41244A7BEB190F4341502EFFA1ACDB1D4110C7BAD8260F43418048BF7D29D91D41FC18733FDC0E4341"
卓越维港名苑北区,256.00000000000,252.00000000000,203.00000000000,南山区招商路与工业八路交汇处东侧,南山区,蛇口街道,"0106000020C3110000010000000103000000010000000A000000F0D9AC3A411D1E4174B5150304FE4241F05A423E711D1E41004D841D0AFE4241B02E6E23C11F1E41285C8F020DFE4241206C78BA5F1F1E415405A352E4FD4241801D3827281F1E41ECC0397BC5FD42412085EB914A1F1E4138AB3E57A4FD42414092CB7F951D1E41D42B65A99AFD424160D5E7EA621D1E4108AC1C2A9FFD4241803F351E4A1D1E4124287E8CD1FD4241F0D9AC3A411D1E4174B5150304FE4241"
金山花园,0.00000000000,78.00000000000,0.00000000000,南山区内环路以南、向南南路两侧,南山区,南山街道,"0106000020C31100000100000001030000000100000008000000D04D625004FA1D41703D0ABF90FF424180855A5312FA1D414CF38E2B7AFF4241505986B8DBF71D412C18952C78FF4241F0E2369ABCF71D417CD0B37981FF4241B0ADD89FB7F71D41807346AC82FF42419075711B1BF81D41148C4A928FFF424160EE5A4202FA1D41E461A1CE91FF4241D04D625004FA1D41703D0ABF90FF4241"
南光花园,0.00000000000,80.00000000000,0.00000000000,南山区桂庙路南,南山区,南山街道,"0106000020C31100000100000001030000000100000014000000009A089BDD041E41F4285C8F36034341B035CD7BBE041E4114FBCB3E26034341A0802602CC041E41884160052203434130EF3885C3041E41CC3B4EC915034341A001BC0581041E417081042DF8024341F097DD534E041E4150D19144F8024341B0847C902A041E41D42B6569F002434100098A5F5B041E418048BFE5E6024341C06D340051041E4134EF38E5E3024341D019519A44041E41782D2137E2024341C042ADE916041E41984C15FCDB024341A0559F6BB3041E4160C3D3F3D3024341E061A1167E041E4114143F8EC5024341A0F831E63E031E4194A982D1D6024341F0E4612165031E41FC5C6DCDE8024341A0B437B8E2031E416C9A77EC2303434130CD3B0E05041E416C567D4E2C03434130F8C2A47D041E41C4F528042A034341907571DB88041E415CFE432238034341009A089BDD041E41F4285C8F36034341"
深航假日名居,0.00000000000,0.00000000000,66.00000000000,宝安区新安街道新安六路,宝安区,新安街道,"0106000020C3110000010000000103000000010000000A00000040AD699E11A91D41B0506B0A8B0A4341708104859CA91D4170A301EC8C0A434130A913D0F0A91D41D85F76BF8F0A4341E0B584BC71AE1D410044FAB5FA094341E03FA41F17AC1D415C6DC5CEB7094341407958A8CEAB1D41E81DA738B809434150CA324487AB1D4124B9FC37B909434120287ECC1BA81D41905CFE73330A4341C0FEB2BB0BA81D41CC7F487F640A434140AD699E11A91D41B0506B0A8B0A4341"
好来居,0.00000000000,0.00000000000,144.00000000000,南山区海德二道415号,南山区,南山街道,"0106000020C31100000100000001030000000100000009000000D0A370BD2C011E415817B799E9024341807AA56C93011E41E88C28DDE5024341C0529661B5011E4124DBF9DEE3024341007F6A3C7D011E41907EFBB2D602434180855A9379011E41D088D29ECE02434130772DE15D011E413CDF4F25CA02434120B9FC47EB001E419CE61D37CA024341B0ADD89F01011E4108AC1CE2D8024341D0A370BD2C011E415817B799E9024341"
东角头住宅,0.00000000000,83.00000000000,0.00000000000,南山区蛇口东角头路,南山区,蛇口街道,"0106000020C31100000100000001030000000100000006000000706FF0058B131E41D49AE6C5A4FB4241305EBA89F0131E419C559F7BABFB42415050FCD86C141E41E09C11ED9BFB4241E0361AC0EB141E41383CBD7289FB4241C042ADA97B141E4100BC05CA7FFB4241706FF0058B131E41D49AE6C5A4FB4241"
友谊大厦,0.00000000000,0.00000000000,96.00000000000,罗湖区建设路1098号,罗湖区,南湖街道,"0106000020C31100000100000001030000000100000018000000807AA5EC14381F416C2BF6177906434160D5E76A13381F411895D4617A064341603BDF8FF4371F41845AD3C49406434100A1673352391F4194F606B79B064341A0EFA78698391F412CD49A666606434180832FCCAA381F411873D792610643413090A0B8A4381F41982A18E561064341D0E76A6BA2381F41186A4DF361064341E05F764FA1381F41782D216762064341002B87D696381F41B003E78C65064341A0559F2B8D381F41CCCCCC74680643411071ACCB8C381F41703D0A7F68064341C05B20C18C381F41645DDC9E68064341F0F44A1982381F41643BDF976D0643418004C54F82381F41280F0B2571064341F0482E7F77381F4164CC5DEB700643415050FCD86D381F41D46F5F2F7806434170F085C978381F4140575B69780643415052272078381F41A4BDC1E778064341B0ADD89F6B381F41A8F1D2ED78064341E07A142E5F381F418816D9267906434160FE43FA56381F415C4BC83779064341404547324D381F41085F98FC78064341807AA5EC14381F416C2BF61779064341"
保利城花园,0.00000000000,0.00000000000,99.00000000000,南山区南海大道与创业路交汇处东侧,南山区,粤海街道,"0106000020C3110000010000000103000000010000000900000060984C55E9081E4108F9A037E901434110F2418F0F091E41EC0DBE68EB01434100A392FA660A1E4164EE5A82DB014341A03C2C14890A1E41CCCCCCB4D6014341F0E46121810A1E41B8DA8A45A101434190D2DE60580A1E41D44D62309C01434110A5BD4147081E4190ED7C0F9B014341D0C3426D19081E4140E8D924A301434160984C55E9081E4108F9A037E9014341"
科技园58区,0.00000000000,100.00000000000,0.00000000000,南山区青梧路2号,南山区,粤海街道,"0106000020C311000001000000010300000001000000090000002041F1A3CE2D1E4168226CC8B6084341D0E76AABC12D1E414C840DCF1509434120E25897D32F1E41D44D62F016094341D0AACF55DA2F1E41B88D0688E5084341104FAF54F82F1E41B0946598E5084341207502DAFC2F1E410CB5A679C4084341D0E53FE4EE2E1E41F05A42E6C308434150BF7D9D782E1E4134EF3825B70843412041F1A3CE2D1E4168226CC8B6084341"
海印长城小区一期,0.00000000000,0.00000000000,104.00000000000,南山区商业文化中心区,南山区,粤海街道,"0106000020C31100000100000001030000000100000009000000B0C876BE8F0D1E413C4ED1B9520243410032E6EEC40F1E41C4B12E3E3C024341D0D556ACFA0F1E41A05E297B32024341A00A46E5E00F1E41D409689AFA014341D0BCE394A10F1E41A045B693F2014341A0A22339C30C1E41D46F5FEFEB01434160E5D0E2A40C1E4104560E6DF001434170CE8812600D1E41B81E85634F024341B0C876BE8F0D1E413C4ED1B952024341"
后海名苑居南区,0.00000000000,100.00000000000,0.00000000000,南山区后海路,南山区,粤海街道,"0106000020C311000001000000010300000001000000070000003008AC1CA30F1E4128C286EF6E004341B08BDBE8610F1E41905CFE130000434180EB51F8ED0E1E41004D84C501004341A00A46650A0F1E41D42B65C939004341F0065FD80D0F1E412CF6979540004341A011A53D260F1E41A8A44EA8700043413008AC1CA30F1E4128C286EF6E004341"
澳城花园南区,0.00000000000,0.00000000000,132.00000000000,南山区后海滨路与东港路交汇处西北侧,南山区,蛇口街道,"0106000020C3110000010000000103000000010000000C000000604469EFBB181E41283A92C377FB42418058A87535181E41381AC023AFFB42417009F92093171E414872F997AAFB424130A913904D171E4140C6DC45C7FB424150EA0434C11A1E41CCAACFD5E8FB4241508D97AEEA1A1E413CBD524ED8FB4241C01E852B3A1A1E41647FD945C9FB4241109C33E25C1A1E41C84B3701BBFB4241A04E4013C31A1E41D000DECAC6FB4241C0DCB584FF1A1E41D409685AC6FB42418014AE477E1B1E41A423B92C90FB4241604469EFBB181E41283A92C377FB4241"
春树里小区,0.00000000000,0.00000000000,103.00000000000,南山区蛇口新街26号,南山区,蛇口街道,"0106000020C3110000010000000103000000010000000D0000002097FF50DB101E414872F9B763FB4241D000DE42DC101E41D8ACFAB473FB424110363C7DF9101E41605452E774FB4241A01A2F5DFE101E41D4E76A0B7EFB4241C0051254AA111E415C6DC5F68CFB424100B37B32D9111E41285C8FA297FB42417009F9204C121E41BCE3147D9AFB4241B015FB8B7F131E41C46D34D056FB424170BE9F9A21121E41A045B64353FB4241E0AE25A41C121E41782D211F6CFB424180FB3A3056111E41E4C798A369FB424100A3923A5C111E416C4DF3FE62FB42412097FF50DB101E414872F9B763FB4241"
翠竹园,0.00000000000,89.00000000000,0.00000000000,南山区荔园路25号,南山区,招商街道,"0106000020C3110000010000000103000000010000000F00000070029A88C1021E41ECC039EBBBFD424150FC187379011E41109C33B298FD424110A5BD016C011E41244A7BB39AFD424110E02D501E001E41E8D9ACB2CFFD424110AE47A1D8001E410C46250D28FE4241F02FBB2713011E41D4E76ACB25FE424150B81E8571021E414894F61E13FE4241A09BC4E08F021E41986E122B04FE4241C0293AD298021E416CE7FBE9D9FD4241E0F21F128D021E41CC3B4EF1D2FD4241906CE7FB6C021E419CEFA7BEC9FD424190438B6C85021E41B88D06D8C2FD4241B059F539A6021E41D8C56D3CBFFD424120A7E888B3021E4138894138BDFD424170029A88C1021E41ECC039EBBBFD4241"
天浩商住楼,0.00000000000,50.00000000000,0.00000000000,海涛路138号,盐田区,海山街道,"0106000020C31100000100000001030000000100000005000000C0E3145DBBF61F4138674411F5094341D066D5A714F91F4178C72912230A4341B0A44EC059F91F410CB5A629190A4341A0F831A602F71F41DC9387EDE8094341C0E3145DBBF61F4138674411F5094341"
洪浪二村,0.00000000000,52.00000000000,0.00000000000,宝安区新圳路与新安二路交汇处西北侧,宝安区,新安街道,"0106000020C3110000010000000103000000010000000A00000090B0E1E9FCF11D41784F1E7E610C4341509D80264BF01D41B49DEFE75F0C434100EEEB000EF01D41EC2FBB7F610C4341A04E4053DFEE1D41AC605462690C4341D05D4B083FEF1D417C36ABAEB30C434180B74002DCF11D41ACADD82FB30C4341D0EEC9C3F1F11D41808CB92BB30C434190CB7F48F9F11D41C0A8A4167C0C4341F0C03963FCF11D4144696F58650C434190B0E1E9FCF11D41784F1E7E610C4341"
米兰第二季公寓,0.00000000000,0.00000000000,109.00000000000,南山区招商路61号,南山区,蛇口街道,"0106000020C3110000010000000103000000010000000E000000C0CAA145120A1E41C876BE2F31FC424110E9B76FDE091E41B4EA73D523FC4241900F7AF6B3091E415CD3BCD31BFC4241A0C4203092091E41A42C437415FC4241306EA301E0081E41FC18732725FC4241C0B12EEE92091E41EC51B82E3CFC424180D0B35937091E4174711B9546FC4241E0AE25A4F3091E41E09C11454CFC4241C0293A52800A1E4134EF388550FC424110363C7D990A1E4104098A9751FC42414070CE084C0B1E41A045B62341FC424140D8F074120B1E41C4F5286C37FC42417068916D660A1E41287E8CE142FC4241C0CAA145120A1E41C876BE2F31FC4241"
汉京峰景苑,0.00000000000,0.00000000000,119.00000000000,南山区内环路,南山区,南山街道,"0106000020C3110000010000000103000000010000000D00000040E8D9ACAFFB1D41E00209B292FF424170E09C9130FC1D41EC7C3FFD94FF424190A982513CFC1D41E4D022ABA0FF42414094F6C6D5FC1D4174D712BAA1FF4241D076BE9FF1FC1D414CF38E0B7AFF4241904AEA4423FC1D41E45817F77AFF424100C58FB11FFC1D41701283786EFF4241C05B2041B6FB1D414060E5F06EFF42414060E5D0B5FB1D41DC6800776DFF4241A01A2F5D70FB1D4150AF94C56DFF42418036AB7E5EFB1D41C4B12EE670FF424140234ABB57FB1D418816D9467FFF424140E8D9ACAFFB1D41E00209B292FF4241"
渔景大厦,0.00000000000,0.00000000000,63.00000000000,罗湖区船步街15号,罗湖区,南湖街道,"0106000020C311000001000000010300000001000000080000004072F9CFCC341F41780B24E0AA05434100F77520CB341F41A835CDB3AA05434130ED0D7EC8341F4144FAEDD3AA054341207C61F205341F413C795818B405434160E5D0A2EE331F4174F90F69C105434190FF90FEF7341F4118B7D118C6054341D0CCCC0C10351F4174F90FC9B10543414072F9CFCC341F41780B24E0AA054341"
"碧海花园(新安)",0.00000000000,53.00000000000,0.00000000000,宝安区创业一路与安乐三街交汇处北侧,宝安区,新安街道,"0106000020C3110000010000000103000000010000000D000000D0E53F64EED71D4178C7291ACC0B4341809ECDAAACD81D4160BA49F4B10B4341C0FEB2FB4BD81D416C787AF5A60B434140E8D9EC80D71D41744694A6BF0B434140C6DCF5FBD61D41C898BB86B00B4341704F1E96ABD71D411C2FDD149A0B4341306EA381CDD61D4198DD9397810B434110D04498CBD61D4140A4DF5E810B4341C0172613C7D61D4190A0F8E1800B4341F0C9C302C6D61D41D4BCE3D4800B4341A0A223B937D51D4114D044E0A90B4341603BDF0F3CD71D41480C029BE40B4341D0E53F64EED71D4178C7291ACC0B4341"
月亮湾山庄,88.00000000000,0.00000000000,89.00000000000,南山区荔湾路与兴海路交汇处南侧,南山区,南山街道,"0106000020C31100000100000001030000000100000010000000606DC5BE1FC51D41F085C96C73FC4241C0F5289CB2C91D41E0718A5E78FC424160423EA804CD1D41DCF97E1288FC4241A0BB961037CD1D412C431C734CFC424190218E75CECD1D410CE02D40CFFB4241A0C42030EDCD1D41C0A8A4A6CDFB424150E3A51BCBCD1D416CC5FE0AC2FB4241708A8E6407CB1D41240681FDC4FB424100AAF192E2C91D41247502DAD2FB4241F041CFA676C81D411804562EF8FB424150158C0AD6C61D41F8C2644A2BFC424150AF94A5D6C51D41C4B12E0642FC4241A0703D0A3CC51D41B0506B5234FC424130CD3BCEAEC41D41648863A53AFC42410010E97711C51D416054523F6CFC4241606DC5BE1FC51D41F085C96C73FC4241"
中建荔香家园,0.00000000000,66.00000000000,0.00000000000,南山区前海路0169号,南山区,南山街道,"0106000020C311000001000000010300000001000000060000006088635D1AD01D41E81DA79891FD424100F7756082CF1D4140A4DF96A0FD424110FBCBEE5ACF1D4190757113AEFD42412085EB511CD01D41B4A6796FCCFD4241D010C77A09D11D41F831E63EB1FD42416088635D1AD01D41E81DA79891FD4241"
旧荣村单身楼,0.00000000000,119.00000000000,0.00000000000,南山区蛇口渔村路荣村宿舍,南山区,蛇口街道,"0106000020C3110000010000000103000000010000000900000030A2B4F7B1091E41381AC03B58FB424180A52C83DA091E41603255E064FB424160A835CDE9091E41C464AA4069FB4241209E5EA9410A1E41FC3A707E64FB4241004D848DC30A1E41B0BFEC365EFB4241F09E3CACAD0A1E41B840821A57FB42411083C0CA920A1E414CA60A364FFB4241505227608C0A1E41B459F5914FFB424130A2B4F7B1091E41381AC03B58FB4241"
华景园御庭轩,0.00000000000,0.00000000000,65.00000000000,罗湖区国威路东8号,罗湖区,莲塘街道,"0106000020C3110000010000000103000000010000000E000000B0847C503C951F414013611BAB0C434100560E6D76951F411CC9E56FB30C4341704F1E5680951F41E0E995DAB40C434190B20CB1F8971F41EC9E3CE49A0C4341B047E1BAF9971F413C7958F8980C4341B0FA5C2DFE971F4160C3D363780C4341C0FEB23B92971F414060E528780C434180D0B3198F971F4148E17A1C8F0C434190CB7F083C971F410C2428568B0C434140DF4F4D13961F4140136113970C434160A8350D09961F413C70CE789F0C4341C05B2041BE951F4194B20C99A20C4341104FAF5493951F41749318BC970C4341B0847C503C951F414013611BAB0C4341"
众冠西郡园,0.00000000000,0.00000000000,78.00000000000,南山区西丽南路与留仙大道交汇处,南山区,西丽街道,"0106000020C3110000010000000103000000010000000B00000040136183AD341E41605452C7680F434160764F9E7E341E41C8BAB8AD680F434110E9B72F7F341E4160E5D0B2690F434120B9FC8796341E41C898BB9E930F434140355EFA91341E41849ECD7AAD0F434170F90F691F351E41B88D06C8AD0F434160EE5AC241351E41C8073DEBA80F4341504013E126351E41208E7571910F4341A001BC8503351E414C378931730F434150302A29F4341E41D49AE6ED680F434140136183AD341E41605452C7680F4341"
招商华侨城曦城二期,140.00000000000,0.00000000000,0.00000000000,"宝安区新安街道广深高速宝安出口招商华侨城E4栋401-405",宝安区,新安街道,"0106000020C3110000010000000103000000010000001C00000050EC2F7BA0E51D41D85F7667A11143413090A0B842E51D417493186CB2114341B0F3FD5400E51D41808CB9F3C2114341903A014DD9E41D4114D04490D011434180D0B3990AE61D41AC6054EADF114341A02C435C1AE61D41CCAACF7DEE11434140696FF054E61D419CA22311EF114341D0A145F662E61D41B8FC87A4EC114341705F07CEC6E61D4194B20C61E9114341304CA64AE0E61D41083D9BC5E811434140BD52560AE71D41ECE236AAEB114341B02E6E23FFE61D4110363CA5EE114341A09BC4A01EE71D41C0A8A466F41143416032553047E71D41C8073D2BF211434160984C9554E71D415405A39AF111434130A913107DE71D414C840D8FF311434100B37B329EE71D41C8BAB815F5114341F085C994F1E81D4190ED7C2FF011434120C9E5FF66EB1D41B0E1E95D061243418048BF7DA5EC1D41E8263170FF114341A04E40133CEC1D4174E09CD9E31143418051491D82EB1D41D088D256B9114341705F07CE08EB1D417C36AB56A8114341206C783A9BEA1D41C420B0D297114341005D6DC575E91D411C5A64D3751143417081048567E81D4174E09C41591143418026C206A0E71D4120FDF61D5B11434150EC2F7BA0E51D41D85F7667A1114341"
锦冠华庭,0.00000000000,0.00000000000,40.00000000000,龙岗区守珍街与凤凰大道交汇处东侧,龙岗区,平湖街道,"0106000020C3110000010000000103000000010000000A0000005050FC98575A1F41643BDF279C294341B0CFD556DE5A1F411C38675CB0294341104850BCA45C1F41F853E3359129434160AA60D4545D1F41A813D08C8A29434180FB3AF00F5F1F4150DA1B3C71294341F05A427EC15C1F41B40C71242C294341E0E995B2755C1F41E04F8D8723294341D0C56D34B35B1F414CEA04743B294341806ABCF4C9591F41D40968EA862943415050FC98575A1F41643BDF279C294341"
龙翔山庄,34.00000000000,0.00000000000,0.00000000000,宝安区福海大道与石厦路交汇处西侧,宝安区,福永街道,"0106000020C3110000010000000103000000010000002E00000020C9E53F1D5B1D4140355EC222254341F085C954A95A1D41482EFF3139254341C0270FCB9C5B1D41A05E29834D254341E0141D892C5C1D41E8B7AF0351254341C05B2041795C1D4160764FBE53254341200F0BF5C75C1D41B81E85F35325434100917EFB185D1D41283A92435325434180A52C039F5D1D417CF2B0E84D25434150FC18B3F35D1D41A0CDAA7F47254341E02406C15F5E1D412C6519DA38254341200F0B359C5E1D41DC2406A12B25434180E926B1B25E1D4124E483A621254341F0E2361AF05E1D41DCD781C3EA244341702D211F5B5F1D41148C4ADACF244341200F0B35FE5F1D410C4FAF4CA424434130DD244612601D415427A0619D244341809ECD2A4C5E1D4150499DE887244341303333330C5E1D418C976E3A86244341708A8EE4085E1D41845AD30C8624434170348037B65C1D41141DC9DD732443412097FF90535C1D415839B4906E244341205A643BDB5B1D4114FBCBAE68244341C0B12EEE795B1D41DCF97EA264244341E0E99572005B1D41845AD36C60244341E0ACFADC635A1D41283A92AB5B24434170DE714A5B5A1D41B0BFEC765A244341806ABC744A5A1D4130E6AEED59244341905374A42B5A1D4130FF216559244341A05E290BE0591D41C4D32B3D58244341E061A15694591D415CB1BF345924434160A1D6744E591D41B003E7445D244341C00E9CF3FD581D413C9B55476524434120E25857CF581D41C0EC9EB46F24434150302A29C0581D4120166A3D752443414060E550A9581D4138AB3E1F8024434160F5B99AC6581D41F4FDD4F891244341607FD9FD08591D415839B4909D24434150BF7D9D86591D4184C0CA31A7244341E0F0F48A205A1D41D8A37055AE244341C0C11726D4591D41302AA9F3B42443414003784B0C5A1D419C802602C2244341303333330A5A1D413C92CBDFC324434130431CEBC25B1D413C014D7CF1244341F0EBC0F9815B1D4108F9A057F3244341E0B5847C705B1D41DC2406E11125434120C9E53F1D5B1D4140355EC222254341"
新厦苑,0.00000000000,0.00000000000,66.00000000000,宝安区甲岸路与翻身大道交汇处南侧,宝安区,新安街道,"0106000020C31100000100000001030000000100000006000000C0FEB2FB45DA1D416C787A954C0A43416044692F47DB1D418C976E926A0A434170E7FBE9B2DB1D4158CA327C5F0A434170711B4DB5DB1D4130FF219D550A4341903A014DCEDA1D41DCF97EC23A0A4341C0FEB2FB45DA1D416C787A954C0A4341"
